quote,image,industry,profile link
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6229148ba4b9db39c42edc8a%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D965%26cropX2%3D3404%26cropY1%3D200%26cropY2%3D2639,Mikhail Prokhorov sold a 49% stake in the Brooklyn Nets to Alibaba executive Joseph Tsai in a $2.3 billion deal in 2018.,https://www.forbes.com/profile/mikhail-prokhorov/?list=billionaires
To get the big fish you have to be in the ocean.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F58c30e5a31358e1a35accaa6%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D6%26cropX2%3D744%26cropY1%3D53%26cropY2%3D791,"Marcel Hermann Telles is one of the controlling shareholders of Anheuser-Busch InBev, the world's largest brewer, of which he owns a minority stake.
",https://www.forbes.com/profile/marcel-herrmann-telles/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a65cc22254b0008e15ad5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D679%26cropX2%3D1781%26cropY1%3D23%26cropY2%3D1124,"Leon Black is the cofounder of private equity behemoth Apollo Global Management, which manages over $470 billion in assets.",https://www.forbes.com/profile/leon-black/?list=billionaires
"Great ideas, I think they usually start out as polarizing. They either really tug on somebody's emotions or a latent desire that they have that's never been answered before or they really perturb them in some way.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F62d597ca0c6cd83555f269bb%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D90%26cropX2%3D1180%26cropY1%3D384%26cropY2%3D1475,Joe Gebbia cofounded peer-to-peer room and home rental company Airbnb with Brian Chesky and Nathan Blecharczyk in 2008.,https://www.forbes.com/profile/joe-gebbia/?list=billionaires
It isn't about how tall you are or how good-looking you are or whether or not you can play football. It's about whether you can create a relationship.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5a8d9c39a7ea43169014044f%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1996%26cropY1%3D356%26cropY2%3D2353,"David Geffen is the founder of record labels Asylum Records, Geffen Records and DGC Records, as well as film studio DreamWorks.",https://www.forbes.com/profile/david-geffen/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,Yu Renrong is the chairman of Will Semiconductor.,https://www.forbes.com/profile/yu-renrong/?list=billionaires
Why do people not do the great deals and do all the stupid ones? It's crazy.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F572275fc31358e1869e2bbb5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D23%26cropX2%3D651%26cropY1%3D24%26cropY2%3D652,"Andrew Beal is the founder and owner of Beal Financial Corporation, which owns Beal Bank and has assets of more than $8 billion.",https://www.forbes.com/profile/andrew-beal/?list=billionaires
Those who have won the ovarian lottery by being born in an advanced society to loving parents have a special obligation to help restore the American Dream.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ba439ef31358e5690cd9d73%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2031%26cropX2%3D5125%26cropY1%3D15%26cropY2%3D3107,George Kaiser took over his family's Kaiser-Francis Oil Company in the 1960s.,https://www.forbes.com/profile/george-kaiser/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Qi Shi chairs Shenzhen-listed East Money Information, which operates one of the country's most popular financial and stock information websites.",https://www.forbes.com/profile/qi-shi/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e758645c7b02d000666c32a%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D947%26cropX2%3D2066%26cropY1%3D21%26cropY2%3D1139,Luis Carlos Sarmiento Angulo took a fortune amassed in the construction industry and invested it in banks.,https://www.forbes.com/profile/luis-carlos-sarmiento/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e761636d8e1ae0007b718e0%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D240%26cropX2%3D1726%26cropY1%3D407%26cropY2%3D1894,"Andreas ""Andy"" von Bechtolsheim is cofounder, chairman and chief development officer of network switching company Arista Networks.",https://www.forbes.com/profile/andreas-von-bechtolsheim/?list=billionaires
I want to do one thing and do it well.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a61aa22254b0008e15a3f%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D46%26cropX2%3D1310%26cropY1%3D63%26cropY2%3D1329,"Jan Koum cofounded WhatsApp, now the world's biggest mobile messaging service, in 2009.",https://www.forbes.com/profile/jan-koum/?list=billionaires
"Study a lot about a topic before starting a business...First dedicate yourself to one thing. Then, become an entrepreneur on that topic.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c6ccd99a7ea437e33f37640%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D304%26cropX2%3D987%26cropY1%3D0%26cropY2%3D683,"Jorge Neval Moll Filho is a cardiologist and entrepreneur who founded Rede D'Or, one of Brazil's largest hospital and lab operators.",https://www.forbes.com/profile/jorge-moll-filho/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d9f474b793bd50006ea40f3%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1337%26cropX2%3D2828%26cropY1%3D103%26cropY2%3D1594,Indian tech magnate Azim Premji's $8.7 billion (revenue) Wipro is among India's largest software services providers.,https://www.forbes.com/profile/azim-premji/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F58a285984bbe6f0e5586bbff%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D61%26cropY2%3D805,Finn Rausing sits on the board of packaging company Tetra Lavel with his siblings Kirsten and Jörn.,https://www.forbes.com/profile/finn-rausing/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F58a2883b31358e1a35ab540d%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D50%26cropY2%3D794,"Jorn Rausing's grandfather founded Tetra Pak, which invented aseptic ­packaging technology.",https://www.forbes.com/profile/jorn-rausing/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F58a2898531358e1a35ab5427%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D2%26cropX2%3D744%26cropY1%3D0%26cropY2%3D743,"Kirsten Rausing owns a third of packaging company TetraLaval, and sits on the board together with her brothers Finn and Jörn.",https://www.forbes.com/profile/kirsten-rausing/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Wang Laisheng is vice chairman of Shenzhen-headquartered electronics manufacturer Luxshare Precision Industry.,https://www.forbes.com/profile/wang-laisheng/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Wang Laisheng is vice chairman of Shenzhen-headquartered electronics manufacturer Luxshare Precision Industry.,https://www.forbes.com/profile/wang-laisheng/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76c91ed8e1ae0007b725d7%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D389%26cropX2%3D1167%26cropY1%3D132%26cropY2%3D910,"John Collison is cofounder and president of Stripe, a company that lets businesses and individuals accept payments over the internet.",https://www.forbes.com/profile/john-collison/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F619e651e6b47f0c29e025b72%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1080%26cropY1%3D0%26cropY2%3D1080,"Patrick Collison is the cofounder and CEO of Stripe, a company that lets businesses and individuals accept payments over the internet.",https://www.forbes.com/profile/patrick-collison/?list=billionaires
"We seek durable change, not simply delaying consequences for a short time... Scientific methodology should be a cornerstone of nearly all of the Foundation's efforts.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F9032bff5e34d21282fd3b61994953d63%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D52%26cropY2%3D796,Silicon Valley pioneer Gordon Moore cofounded semiconductor firm Intel in 1968; he was CEO from 1975 to 1987 and chairman from 1979 to 1997.,https://www.forbes.com/profile/gordon-moore/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182c8e9e8b8313ec4e42480%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D410%26cropX2%3D1685%26cropY1%3D178%26cropY2%3D1454,"Wang Laichun chairs electronics manufacturer Luxshare Precision Industry, a producer of electronics connectors that counts Apple as a customer.",https://www.forbes.com/profile/wang-laichun/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c715725a7ea4310004343b5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D843%26cropX2%3D3343%26cropY1%3D11%26cropY2%3D2513,"New Zealand's perennial richest person, Graeme Hart amassed a packaging empire using leveraged buyouts.",https://www.forbes.com/profile/graeme-hart/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Zheng Shuliang is the widow of China Hongqiao Group founder Zhang Shiping, who died in 2019. ",https://www.forbes.com/profile/zheng-shuliang/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Cao Renxian chairs Sungrow Power Supply, a maker of solar PV inverters, wind power converters and power supplies. ",https://www.forbes.com/profile/cao-renxian/?list=billionaires
"It's better to have 100 users that love you than 1,000 users that like you. Find your evangelists and build for them.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8ac4346de3150009a50571%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1760%26cropX2%3D3926%26cropY1%3D172%26cropY2%3D2339,Nathan Blecharczyk cofounded peer-to-peer room and home rental company Airbnb with Joe Gebbia and Brian Chesky in 2008.,https://www.forbes.com/profile/nathan-blecharczyk/?list=billionaires
"We are reinventing ourselves all the time. We're battling against the status quo. We still feel small, agile, pioneering.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77f331d8e1ae0007b738e9%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D477%26cropX2%3D2227%26cropY1%3D59%26cropY2%3D1808,"Frustrated with his family's vacuum, Dyson set out to invent a better version in 1978 using a cyclone to lift dirt.",https://www.forbes.com/profile/james-dyson/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77d02310380d0006fbc6b6%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1345%26cropX2%3D4926%26cropY1%3D255%26cropY2%3D3840,"Ivan Glasenberg holds the largest individual stake in Glencore, the world's biggest commodity trader.  ",https://www.forbes.com/profile/ivan-glasenberg/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60b118d16fe6a0bfa17167c8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D384%26cropX2%3D2566%26cropY1%3D172%26cropY2%3D2352,"Kim Beom-su is the founder of Kakao, South Korea's biggest messaging app, which is installed in 90% of the country's smartphones. He stepped down as chairman and left the board in March 2022.",https://www.forbes.com/profile/kim-beom-su/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60b118d16fe6a0bfa17167c8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D384%26cropX2%3D2566%26cropY1%3D172%26cropY2%3D2352,"Kim Beom-su is the founder of Kakao, South Korea's biggest messaging app, which is installed in 90% of the country's smartphones. He stepped down as chairman and left the board in March 2022.",https://www.forbes.com/profile/kim-beom-su/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e75790610380d0006bdce24%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D819%26cropX2%3D2910%26cropY1%3D0%26cropY2%3D2090,"Liu Yonghao is the longtime chairman of New Hope Group, which has nearly 70,000 employees and more than 600 subsidiaries in 30 countries.",https://www.forbes.com/profile/liu-yonghao/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ba4d59031358e5690cda47f%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D21%26cropX2%3D1217%26cropY1%3D133%26cropY2%3D1329,"Ann Walton-Kroenke is the daughter of Bud Walton, who helped his brother, Sam, build Walmart into a retail giant.
",https://www.forbes.com/profile/ann-walton-kroenke/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ba4d59031358e5690cda47f%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D21%26cropX2%3D1217%26cropY1%3D133%26cropY2%3D1329,"Ann Walton-Kroenke is the daughter of Bud Walton, who helped his brother, Sam, build Walmart into a retail giant.
",https://www.forbes.com/profile/ann-walton-kroenke/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"An heir to a Belgian sugar fortune, Eric Wittouck is a descendant of the family that founded Tiense Suicker. ",https://www.forbes.com/profile/eric-wittouck/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"An heir to a Belgian sugar fortune, Eric Wittouck is a descendant of the family that founded Tiense Suicker. ",https://www.forbes.com/profile/eric-wittouck/?list=billionaires
Stagnation means regression.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76256710380d0006fbacf3%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D359%26cropX2%3D1453%26cropY1%3D0%26cropY2%3D1092,"Friedhelm Loh's group of companies provides software, products and services to industries including switchgear manufacturing and utilities.",https://www.forbes.com/profile/friedhelm-loh/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e75a6c2d8e1ae0007b716d8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1022%26cropX2%3D3225%26cropY1%3D122%26cropY2%3D2324,"Technology entrepreneur Xavier Niel owned more than 70% of Iliad, the parent company of his telecom outfit Free, before he took it private in July 2021. ",https://www.forbes.com/profile/xavier-niel/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e763288c7b02d000666c927%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D583%26cropX2%3D3246%26cropY1%3D29%26cropY2%3D2691,"Michael Otto inherited shares in the retail empire his late father, Werner Otto, founded as a mail-order business in Hamburg in 1949.",https://www.forbes.com/profile/michael-otto/?list=billionaires
